,fcity,city,site,long,lat,crs,JA19,AP19,JU19,OC19,JA20,AP20,JU20,OC20,JA21,AP21,JU21,OC21,JA22,AP22,JU22,OC22
197,"Indianapolis, IN",inin,W01-WRG1,-86.17047327,39.73915613,4326,0.025808104,0.153996873,0.200206872,0.131733434,0.044241455,0.141114115,0.200698002,0.108627779,0.074185302,0.078346167,0.208034964,0.175350269,0.0727891,0.150733933,0.177182511,0.132557354
198,"Indianapolis, IN",inin,W02-EMP1,-86.17451719,39.78617841,4326,0.028983504,0.177925612,0.220342994,0.139017007,0.056463032,0.168763837,0.220288543,0.132916418,0.073266402,0.114153782,0.22252139,0.2048174,0.100189139,0.188249079,0.187671358,0.14453955
199,"Indianapolis, IN",inin,W02-IZO3,-86.17611137,39.76756792,4326,0.016798975,0.137233365,0.174828648,0.116105667,0.044042207,0.132181425,0.169224356,0.10649691,0.066471171,0.079882011,0.175831666,0.155772064,0.077004714,0.138058583,0.156078035,0.115123195
200,"Indianapolis, IN",inin,W03-CHC1,-86.1806723,39.8272713,4326,0.164133739,0.223463606,0.333040627,0.277526509,0.07813363,0.208055962,0.352542428,0.197701786,0.095651082,0.171474136,0.344515469,0.301647079,0.143943586,0.224217232,0.354461059,0.289805626
201,"Indianapolis, IN",inin,W03-MEL1,-86.20509791,39.81830337,4326,0.057272088,0.260655345,0.319828371,0.218729924,0.091113296,0.197859171,0.311916637,0.178791462,0.089109141,0.158165081,0.328646504,0.28991994,0.141840978,0.24731372,0.326298728,0.25419081
202,"Indianapolis, IN",inin,W03-RGC1,-86.19830874,39.81072615,4326,0.045801385,0.263438675,0.299902245,0.209881718,0.069495957,0.205538326,0.298349124,0.182461322,0.077090038,0.15760707,0.312865872,0.275996648,0.144452835,0.256430867,0.293839693,0.233453082
203,"Indianapolis, IN",inin,W04-BHC2,-86.2244592,39.86829968,4326,0.164847816,0.2079947,0.27461773,0.225865985,0.044990262,0.192951504,0.288945257,0.175162338,0.102847787,0.160162891,0.271430547,0.251965748,0.140468786,0.209043562,0.273723415,0.233282965
204,"Indianapolis, IN",inin,W04-JSP1,-86.18721393,39.86592194,4326,0.178171856,0.235125898,0.345605597,0.279676071,0.098762995,0.22318753,0.378238764,0.1997028,0.115029395,0.190704957,0.359128231,0.313282239,0.158950724,0.251497774,0.37021217,0.295136676
205,"Indianapolis, IN",inin,W04-ROW1,-86.21018319,39.87946655,4326,0.172491546,0.217787753,0.290102304,0.248960955,0.05811045,0.208764793,0.310328246,0.184702665,0.113044871,0.172284908,0.29416025,0.270560264,0.146261189,0.224389285,0.295155317,0.251722089
206,"Indianapolis, IN",inin,W04-WPC1,-86.20619485,39.85516768,4326,0.194462621,0.241833613,0.347147017,0.309059323,0.089007919,0.236399695,0.375764937,0.222171888,0.12422699,0.202919933,0.364945875,0.321523876,0.173072569,0.260284371,0.369623628,0.305043275
207,"Indianapolis, IN",inin,W05-CPE1,-86.20734291,39.91649911,4326,0.159915299,0.196636985,0.281558337,0.230974209,0.053066456,0.186277456,0.29819358,0.172790319,0.127427915,0.158977158,0.274799673,0.252148049,0.135720215,0.195983812,0.281907521,0.235864326
208,"Indianapolis, IN",inin,W05-EES,-86.21530151,39.89899826,4326,0.158850132,0.210360178,0.323508045,0.275470251,0.096039414,0.192564102,0.354955016,0.177340984,0.110521156,0.163401222,0.326380336,0.288249216,0.135997039,0.207556204,0.329349838,0.263291446
209,"Indianapolis, IN",inin,W06-CNP1,-86.258519,39.94755918,4326,0.149005247,0.191738349,0.339930027,0.270813044,0.069390806,0.182488524,0.356598067,0.207537252,0.135686885,0.160813678,0.348429892,0.284863008,0.130572115,0.19751402,0.351313542,0.265615595
210,"Indianapolis, IN",inin,W06-LRF1,-86.24696409,39.9595064,4326,0.1642448,0.21137914,0.336866013,0.273861787,0.057963526,0.193168634,0.353087301,0.191501559,0.152164684,0.176376481,0.353281036,0.29149675,0.145808026,0.210773734,0.349050725,0.275639192
211,"Indianapolis, IN",inin,W06-UHS1,-86.21029945,39.95277002,4326,0.199344721,0.254342857,0.325490606,0.266778426,0.020857394,0.239999517,0.348621306,0.234615734,0.120254164,0.207547154,0.322516465,0.302239274,0.181972603,0.249912664,0.332903138,0.295030877
212,"Indianapolis, IN",inin,W07-INA1,-86.25558504,39.9860299,4326,0.159798985,0.216936288,0.307159551,0.261210411,0.017455693,0.206643952,0.313241503,0.183668762,0.177794561,0.199067993,0.317467739,0.284748341,0.165900786,0.226517144,0.315774139,0.266636444
213,"Indianapolis, IN",inin,W07-UES2,-86.24524842,40.00095335,4326,0.185449473,0.231030666,0.326863944,0.289509899,0.018355905,0.22929067,0.3401033,0.229948855,0.156961485,0.19434251,0.35791774,0.285982643,0.164562273,0.230660329,0.336189789,0.286000718
214,"Indianapolis, IN",inin,W07-WAF1,-86.23535231,40.01085586,4326,0.183059503,0.239124929,0.348559755,0.303732927,0.015766654,0.234653776,0.382242359,0.237609626,0.169414292,0.20224972,0.410265178,0.306672688,0.172683234,0.255388221,0.368119853,0.315974574
215,"Indianapolis, IN",inin,W08-NST3,-86.24444302,40.04084456,4326,0.090175415,0.163424883,0.240926501,0.26710586,-0.015616171,0.176469769,0.239633033,0.168565704,0.111218484,0.135987895,0.429226735,0.207076653,0.122537862,0.175860629,0.216240643,0.249768708
216,"Indianapolis, IN",inin,W08-ROS1,-86.28525381,40.04458211,4326,0.148567651,0.17803978,0.320072732,0.267815284,0.008731303,0.19032516,0.329831811,0.202035139,0.139037882,0.162951169,0.434752719,0.274010496,0.138322824,0.192001501,0.301428294,0.284706951
217,"Iowa City, IA",ioio,A01-RES1,-91.64490111,41.80741902,4326,0.077060363,0.114282972,0.215021587,0.10432784,0.001825161,0.155360544,0.1957258,0.158303899,0.067203042,0.077485926,0.212131247,0.143055967,0.001249906,0.065421437,0.21789532,0.103014865
218,"Iowa City, IA",ioio,A01-WMA1,-91.65174984,41.7988532,4326,0.071598928,0.111878599,0.241617517,0.095319254,0.006147401,0.153504693,0.200622901,0.150573004,0.067793928,0.083803953,0.203349614,0.136740259,-0.010575109,0.070721042,0.214013232,0.103475386
219,"Iowa City, IA",ioio,A01-WMA2,-91.69326867,41.81164522,4326,0.124230281,0.117722314,0.368115789,0.184888642,0.020490049,0.194470305,0.264155305,0.281830613,0.13501928,0.130731702,0.373408031,0.220398734,0.107166439,0.126789596,0.377384401,0.176692106
220,"Iowa City, IA",ioio,A01-WMA3,-91.67442613,41.81405925,4326,0.097456578,0.110337475,0.316390598,0.179428968,0.029618752,0.187388348,0.255526033,0.233278231,0.104989441,0.115806275,0.311551005,0.193588506,0.065118701,0.104386689,0.315750051,0.147353247
221,"Iowa City, IA",ioio,A02-FUH1,-91.64792741,41.76023245,4326,0.108748258,0.085945652,0.372480517,0.184309291,0.02008992,0.158902444,0.245668471,0.151293051,0.108004686,0.127792045,0.247172673,0.193266298,-0.026867926,0.125885803,0.257254739,0.156680986
222,"Iowa City, IA",ioio,A02-GLP1,-91.62946933,41.75740176,4326,0.138214365,0.090876946,0.302341472,0.197053222,0.027727732,0.181661145,0.260623727,0.16303178,0.116878225,0.138051797,0.18772584,0.15850475,-0.023458647,0.106392075,0.232283068,0.141653365
223,"Iowa City, IA",ioio,A02-MET1,-91.60995524,41.77062335,4326,0.19305851,0.119442143,0.338751356,0.26647327,0.043966006,0.276734139,0.310364126,0.275906993,0.17530972,0.204890715,0.335230376,0.266354808,0.030348561,0.144169766,0.314686475,0.214715057
224,"Iowa City, IA",ioio,A02-RES2,-91.63778085,41.79291508,4326,0.105097527,0.131162489,0.304554482,0.133603876,0.023804341,0.185017342,0.28263351,0.200409425,0.105266252,0.11528597,0.258217267,0.182297937,0.023155203,0.089466027,0.266593959,0.135997158
225,"Iowa City, IA",ioio,A02-WMA4,-91.65983228,41.77545826,4326,0.130405405,0.104669384,0.406685869,0.152518119,0.032735556,0.197008788,0.305101432,0.210707508,0.11692626,0.132358145,0.263093479,0.17463417,0.006209015,0.112587453,0.324470714,0.152743582
226,"Iowa City, IA",ioio,A03-CNA1,-91.5913787,41.7447909,4326,0.181441774,0.137158807,0.301198336,0.237399882,0.051794423,0.243724772,0.282986358,0.228548874,0.177236679,0.196675732,0.263841825,0.22752594,-0.014620169,0.135430208,0.261256568,0.192611456
227,"Iowa City, IA",ioio,A03-JOY1,-91.60218162,41.73687981,4326,0.187735502,0.130642762,0.266262553,0.267274651,0.040668739,0.272945919,0.307959294,0.259338951,0.187854474,0.209039008,0.28825639,0.249747158,0.00123798,0.152639594,0.265864257,0.200406129
228,"Iowa City, IA",ioio,A03-YSC1,-91.59664782,41.72262667,4326,0.163974631,0.144300973,0.274526052,0.237484354,0.037506588,0.240610812,0.259057131,0.241162427,0.153605193,0.174048066,0.291793466,0.22987557,0.01999879,0.131480038,0.278219038,0.175421135
229,"Iowa City, IA",ioio,A04-AUB1,-91.57727491,41.71304836,4326,0.185661121,0.160830079,0.354336816,0.290438951,0.109602618,0.282740965,0.379610578,0.311042025,0.178566688,0.205905843,0.387478759,0.295400867,0.093343047,0.159254097,0.369580899,0.220381152
230,"Iowa City, IA",ioio,A04-DOV1,-91.55577808,41.70787146,4326,0.178970772,0.15550882,0.343667239,0.270081357,0.178614672,0.270970663,0.385979318,0.292956974,0.173714694,0.196161803,0.37428718,0.276531828,0.079952218,0.144827697,0.354357847,0.209200017
231,"Iowa City, IA",ioio,A04-PEN1,-91.55985277,41.67447127,4326,0.12471688,0.096474639,0.230035707,0.181775766,0.119728559,0.187628171,0.275930085,0.219442865,0.122930757,0.137208788,0.274100519,0.200587986,0.050338482,0.10986759,0.261050063,0.157414481
232,"Iowa City, IA",ioio,A04-WAT1,-91.55086992,41.68825588,4326,0.125499356,0.111692901,0.285835452,0.211763277,0.137665549,0.196025644,0.323430287,0.228873449,0.114557518,0.124036348,0.317910334,0.209994041,0.073096365,0.09850439,0.306004335,0.149925309
233,"Iowa City, IA",ioio,A05-BEN1,-91.54837917,41.64991832,4326,0.128956305,0.082680874,0.221566463,0.1782847,0.117144009,0.186530414,0.235851769,0.201757578,0.121664105,0.134772684,0.237066479,0.189240721,0.039495812,0.105845747,0.226602129,0.148779942
234,"Iowa City, IA",ioio,A05-CRE1,-91.5078094,41.65115504,4326,0.14898887,0.097607889,0.290425901,0.234797481,0.15295511,0.233091678,0.224860228,0.250727035,0.143289812,0.169797694,0.299332902,0.239515264,0.056587918,0.128425198,0.292197021,0.18063031
235,"Iowa City, IA",ioio,A05-SAN1,-91.54614971,41.66575122,4326,0.110620058,0.093238166,0.226230699,0.169125372,0.122148423,0.174703364,0.265957983,0.204390468,0.110165257,0.126863949,0.253727963,0.188297366,0.083996147,0.10267896,0.244140055,0.144485101
236,"Iowa City, IA",ioio,A05-SHI1,-91.52935225,41.68022762,4326,0.12936329,0.114218363,0.348263775,0.23723234,0.125782576,0.230482902,0.388581397,0.280012111,0.129111622,0.153946307,0.371355917,0.256642113,0.12535774,0.118057884,0.363545228,0.186563758
237,"Iowa City, IA",ioio,A06-SHP1,-91.52510631,41.63096875,4326,0.150819649,0.093536403,0.273327529,0.198884647,0.104688585,0.224970367,0.292035912,0.226877268,0.137937933,0.16098769,0.280017128,0.214142102,0.019801792,0.129298312,0.26832215,0.164538515
238,"Iowa City, IA",ioio,A06-SYC1,-91.50345434,41.62762651,4326,0.16175811,0.075277231,0.308643646,0.218314773,0.133955616,0.238525605,0.251769874,0.237247511,0.14739866,0.172284671,0.274842415,0.211273345,0.011342198,0.12730707,0.291960136,0.172342091
239,"Iowa City, IA",ioio,A06-SYC2,-91.50317826,41.61724697,4326,0.146378968,0.090570087,0.363253018,0.222997221,0.148903947,0.204229297,0.259064378,0.235825492,0.134937078,0.147752966,0.294942435,0.209641407,0.029741045,0.123400736,0.354810435,0.176352089
240,"Iowa City, IA",ioio,A06-TTB1,-91.52787525,41.61954747,4326,0.115830004,0.106508487,0.289017544,0.188884482,0.095433115,0.187050606,0.294327748,0.207752602,0.105529948,0.119866212,0.269244814,0.185765405,0.038272965,0.10262474,0.283441201,0.146201648
241,"Iowa City, IA",ioio,A07-CCG2,-91.59518298,41.68390195,4326,0.140695938,0.112241726,0.235216977,0.20532575,0.085910599,0.204324567,0.256766728,0.215346643,0.129463634,0.149639435,0.269933461,0.206378259,0.03765853,0.120343903,0.25980389,0.16099479
242,"Iowa City, IA",ioio,A07-UIO1,-91.58142928,41.66951568,4326,0.168134355,0.100443615,0.284207046,0.245884572,0.150180482,0.24304943,0.307884575,0.257350591,0.14638469,0.166025563,0.324764627,0.243030682,0.05641345,0.13096938,0.318616344,0.183073038
243,"Iowa City, IA",ioio,A08-PET1,-91.50418831,41.74424712,4326,0.167301139,0.1477755,0.404741649,0.266686438,0.10571215,0.276609245,0.360383471,0.307396034,0.156069196,0.184208183,0.415021831,0.2828951,0.104539292,0.148711026,0.41164254,0.219017925
244,"Iowa City, IA",ioio,A08-RES3,-91.54411563,41.72507132,4326,0.10666408,0.139613342,0.330165918,0.202979436,0.091539744,0.178585213,0.324466914,0.251053032,0.117028932,0.12577753,0.347765152,0.221166419,0.105537816,0.103842459,0.342751884,0.152756385
245,"Iowa City, IA",ioio,A08-RES4,-91.52301518,41.72457682,4326,0.113212496,0.127041244,0.322089253,0.198834106,0.101648771,0.196083142,0.324800028,0.247153249,0.118689327,0.131377977,0.342406599,0.215371603,0.080791837,0.111441199,0.338801721,0.160075697
246,"Iowa City, IA",ioio,A08-TCP1,-91.51706121,41.74246857,4326,0.161065461,0.136896688,0.407463175,0.256055725,0.107391271,0.277157079,0.406406208,0.31127313,0.155764091,0.17967753,0.444804256,0.281562573,0.113310391,0.145972083,0.439111585,0.219608397
247,"Iowa City, IA",ioio,A09-HRP1,-91.59207443,41.6506691,4326,0.192008914,0.128945301,0.262518583,0.184810132,0.04574773,0.269817826,0.34217288,0.262973348,0.172711992,0.199696429,0.329133308,0.281392756,0.03394754,0.159722575,0.318584672,0.216805389
248,"Iowa City, IA",ioio,A09-KEN1,-91.59403025,41.64080346,4326,0.168466516,0.134510243,0.307426146,0.159331375,0.046698539,0.22898821,0.314598302,0.228137778,0.152113306,0.176472193,0.258127995,0.212290877,0.009429172,0.141167388,0.324428322,0.188422831
249,"Iowa City, IA",ioio,A09-TOK1,-91.60852939,41.63993512,4326,0.171339864,0.131317071,0.354735987,0.222500755,0.044006996,0.248858454,0.339095586,0.235154493,0.148195086,0.16651338,0.280537636,0.228801277,0.010272799,0.134214788,0.34092669,0.183004934
250,"Iowa City, IA",ioio,A09-WCP1,-91.56702402,41.64254149,4326,0.170481125,0.114625054,0.263260004,0.224918926,0.100857267,0.245917807,0.311235976,0.251994856,0.154892781,0.174554033,0.300446715,0.242691028,0.038866297,0.136804695,0.285283093,0.193908015
251,"Iowa City, IA",ioio,A10-ACT1,-91.49790002,41.68224361,4326,0.15755578,0.101216324,0.34624319,0.246012742,0.11981633,0.238520293,0.343163742,0.263036567,0.138947943,0.16091823,0.343105899,0.240391679,0.081342214,0.121815351,0.339882959,0.182517321
252,"Iowa City, IA",ioio,A10-GIL1,-91.48597295,41.6995152,4326,0.167615223,0.137131094,0.379958825,0.23134761,0.033424804,0.239675698,0.357340823,0.245763949,0.145504504,0.159483011,0.316932504,0.22335769,0.02364366,0.123281187,0.360541748,0.186484958
253,"Iowa City, IA",ioio,A10-HHP1,-91.51105313,41.67559664,4326,0.161410795,0.104307299,0.372544305,0.257816454,0.129534941,0.263447954,0.387003406,0.302791423,0.151038906,0.182156806,0.395575101,0.272450038,0.10688745,0.133018202,0.384688545,0.199205184
254,"Iowa City, IA",ioio,A10-HPR1,-91.48861703,41.67589818,4326,0.169564184,0.102214146,0.387865217,0.284099977,0.166497368,0.286289508,0.393328873,0.297288883,0.155299393,0.184692286,0.378855961,0.265466973,0.054578751,0.130164784,0.382033865,0.197505972
255,"Iowa City, IA",ioio,A11-MNR1,-91.57841492,41.78200531,4326,0.043631885,0.105559045,0.215720081,0.108763948,0.02823676,0.101718319,0.205576793,0.15232844,0.0485973,0.051903796,0.218524226,0.136634145,0.049949491,0.050658201,0.216586898,0.093275599
256,"Iowa City, IA",ioio,A11-MNR2,-91.57281494,41.79040146,4326,0.077788697,0.120245344,0.275563812,0.164646937,0.050527953,0.13571415,0.285130503,0.204755703,0.07679762,0.084696321,0.280200519,0.184565385,0.076981086,0.075950083,0.283003488,0.125910314
257,"Iowa City, IA",ioio,A11-MNR3,-91.5611496,41.78454208,4326,0.08785698,0.123990706,0.292821765,0.1735112,0.072162263,0.153477483,0.294929387,0.215797718,0.087972495,0.094132229,0.304251411,0.189233646,0.086132532,0.084708438,0.30391337,0.135759591
258,"Jackson, MS",jams,ALP,-90.22080445,32.27770733,4326,0.014653612,0.30458594,0.323904594,0.238379612,0.180914975,0.316590974,0.328503849,0.263306462,0.190970632,0.294722011,0.330576314,0.247852172,0.192630153,0.264735599,0.295484769,0.247863567
259,"Jackson, MS",jams,BAP,-90.20431322,32.28626965,4326,0.008968095,0.243009601,0.263636466,0.190838732,0.145012888,0.259175811,0.26898876,0.219528239,0.150011743,0.236668734,0.27215852,0.200007154,0.155311695,0.210042363,0.189051777,0.203258557
260,"Jackson, MS",jams,BGP,-90.34643765,32.32919469,4326,0.090307264,0.351664224,0.374572791,0.272283782,0.183736306,0.369494995,0.372516644,0.309814183,0.198355416,0.337176083,0.371775139,0.264821017,0.194704451,0.281247273,0.293175853,0.283972003
261,"Jackson, MS",jams,BOP,-90.15188795,32.33577021,4326,-0.002306152,0.280316136,0.300790886,0.224261302,0.152212304,0.298835488,0.301370692,0.249252691,0.172648153,0.268658911,0.300775538,0.227379444,0.174084807,0.242206486,0.244927761,0.229092941
262,"Jackson, MS",jams,BRP,-90.10601844,32.29676653,4326,0.080727105,0.342167587,0.385167409,0.276871901,0.165603142,0.375789756,0.384678263,0.320475349,0.186592067,0.335842561,0.381464108,0.283166099,0.184636975,0.281479926,0.356101228,0.290111697
263,"Jackson, MS",jams,CHS,-90.15763688,32.35636751,4326,0.013790944,0.255491721,0.273994024,0.208519779,0.160103155,0.266003795,0.274404089,0.226868435,0.169256831,0.25086176,0.277011398,0.206396232,0.169317528,0.222462394,0.240474144,0.212467545
264,"Jackson, MS",jams,CLN,-90.31834265,32.34302765,4326,0.086118137,0.331689772,0.354674096,0.264537433,0.183585913,0.347208426,0.3554549,0.296486654,0.201658999,0.314642261,0.352361563,0.259190788,0.197344799,0.27503108,0.209885009,0.277598492
265,"Jackson, MS",jams,CON,-90.07393613,32.27603724,4326,0.03202522,0.260866688,0.283607748,0.21971991,0.164030545,0.275397016,0.285048765,0.243107985,0.170611514,0.254730877,0.286797074,0.220742089,0.170553655,0.221911063,0.251309136,0.223155756
266,"Jackson, MS",jams,CRN,-90.0994292,32.47441666,4326,0.132938643,0.312404229,0.342928386,0.262350443,0.179880388,0.328646975,0.344737573,0.289837247,0.19044641,0.30057486,0.341550788,0.249055271,0.187789184,0.258221344,0.2662696,0.267014434
267,"Jackson, MS",jams,FOP,-90.17781832,32.34104201,4326,0.015210392,0.272778232,0.292239107,0.214954916,0.153826525,0.286340424,0.292307145,0.235468674,0.166215048,0.261038404,0.292226476,0.215800291,0.168495927,0.230877508,0.261716125,0.22374102
268,"Jackson, MS",jams,FRP,-90.12109603,32.41324288,4326,0.103139797,0.26855426,0.284135579,0.224868434,0.166658768,0.280225662,0.292427353,0.243234988,0.169077623,0.259580069,0.294381446,0.220706223,0.175679577,0.229821617,0.250998071,0.233029538
269,"Jackson, MS",jams,GAS,-90.19127841,32.3254733,4326,0.013807621,0.227537532,0.244779557,0.184509769,0.143358813,0.239470357,0.251840528,0.204944247,0.144001155,0.223761008,0.255185674,0.191529429,0.150636765,0.197247829,0.22284891,0.194639803
270,"Jackson, MS",jams,GRC,-90.18278543,32.31031618,4326,0.005828595,0.215820453,0.232589749,0.176785194,0.138290162,0.229388918,0.236729383,0.195412759,0.140522905,0.210404473,0.240291572,0.183977038,0.147210239,0.187908471,0.181956759,0.186106721
271,"Jackson, MS",jams,GRN,-90.08889775,32.48832873,4326,0.134736002,0.347715863,0.383060312,0.292179843,0.196864964,0.37218476,0.386162129,0.321894787,0.211576173,0.331985294,0.380377659,0.286588727,0.209909155,0.291848676,0.31522907,0.299394674
272,"Jackson, MS",jams,LAC1,-90.28995272,32.33619881,4326,0.035634435,0.364741911,0.381889072,0.292031376,0.198779363,0.387040957,0.396128071,0.329009293,0.216352663,0.347640718,0.398558928,0.271057908,0.215193604,0.291231693,0.35236527,0.313275711
273,"Jackson, MS",jams,LAC2,-90.294836,32.343427,4326,0.041064808,0.355492735,0.364120935,0.281420037,0.189836085,0.367207797,0.378764833,0.315869922,0.207432885,0.334960073,0.37872988,0.256759324,0.203165859,0.280775115,0.29528532,0.297806401
274,"Jackson, MS",jams,LAP,-90.16179748,32.31669823,4326,-0.001388995,0.301021671,0.331959508,0.230860247,0.136573948,0.328287787,0.332781365,0.263641652,0.175885266,0.286367076,0.327387504,0.241761743,0.176127664,0.244064544,0.274640128,0.247331364
275,"Jackson, MS",jams,LEN,-90.15524093,32.32331291,4326,-0.003174883,0.319334053,0.351518227,0.234840983,0.107662452,0.347571871,0.349833561,0.275685111,0.165341173,0.292344428,0.344451729,0.250312594,0.164641003,0.243685338,0.305464904,0.249394893
276,"Jackson, MS",jams,LGN,-89.9705076,32.27562094,4326,0.012049121,0.323361763,0.354183917,0.274922808,0.18579136,0.351289855,0.362049218,0.299510495,0.2061118,0.316571557,0.353203876,0.274378864,0.203565116,0.2756936,0.272622692,0.277296309
277,"Jackson, MS",jams,LIP,-90.13183598,32.4597419,4326,0.119881661,0.242176876,0.275183917,0.219104238,0.154532442,0.270705762,0.278705264,0.241165115,0.159888531,0.245938037,0.282163576,0.212178682,0.16256501,0.219501226,0.251576338,0.226474602
278,"Jackson, MS",jams,MAN,-90.09684926,32.45605424,4326,0.112570996,0.306139479,0.336838484,0.259714658,0.178601428,0.32209758,0.342281916,0.284209555,0.187239473,0.296653068,0.339395364,0.256193747,0.191403603,0.256962508,0.324564414,0.268508153
279,"Jackson, MS",jams,MAP,-90.16013228,32.37337484,4326,0.064207169,0.290383237,0.315984398,0.233665621,0.166189359,0.309021635,0.316896281,0.264026148,0.180254245,0.284125675,0.317925733,0.236346774,0.17988341,0.243703555,0.265270061,0.241111687
280,"Jackson, MS",jams,MAS,-90.06893426,32.52032285,4326,0.12784106,0.3490047,0.382780233,0.283208913,0.167567427,0.372751057,0.383127064,0.311013625,0.185479838,0.313488997,0.370783375,0.274461851,0.178306355,0.259339244,0.349451051,0.2758067
281,"Jackson, MS",jams,MIP,-90.17893512,32.32627974,4326,0.003745085,0.2082531,0.221275737,0.176181561,0.144509531,0.213067514,0.224957718,0.187121761,0.143338102,0.209027497,0.228484513,0.177893712,0.14680378,0.184418888,0.2029512,0.178551637
282,"Jackson, MS",jams,MOC,-90.12675134,32.47684703,4326,0.117694321,0.302957401,0.320331604,0.261580359,0.171592604,0.321827614,0.331275714,0.276629776,0.180991164,0.299093969,0.329327636,0.24398313,0.178270601,0.260468076,0.302723922,0.260336534
283,"Jackson, MS",jams,MON,-90.07634971,32.53383935,4326,0.143162889,0.335140873,0.36194464,0.282786604,0.172022923,0.353491941,0.375435254,0.312685749,0.196116701,0.305192594,0.362648623,0.277607215,0.198054779,0.260899555,0.313400688,0.281086223
284,"Jackson, MS",jams,NAC,-90.12075866,32.44758736,4326,0.115822769,0.304261531,0.335498518,0.262906759,0.183327698,0.33186944,0.342987731,0.289206314,0.19422846,0.303128821,0.342886178,0.256332107,0.196593112,0.268349015,0.272158259,0.266772052
285,"Jackson, MS",jams,NON,-90.12587141,32.40108972,4326,0.070618856,0.241076651,0.259682151,0.197049445,0.152670521,0.247486943,0.25580343,0.217001835,0.154188204,0.232973003,0.260804875,0.195490874,0.156732281,0.205768829,0.242165857,0.207880613
286,"Jackson, MS",jams,NTE,-90.1246836,32.42612807,4326,0.108595158,0.302342923,0.31475771,0.251901627,0.175571686,0.315379338,0.325428048,0.268919095,0.186406415,0.292062576,0.3246098,0.240591963,0.186836113,0.259890045,0.288971411,0.254953519
287,"Jackson, MS",jams,NTW,-90.36201857,32.32916093,4326,0.081271192,0.392280923,0.418466935,0.291388887,0.190415889,0.421162747,0.415164895,0.336404972,0.210411114,0.371526677,0.415508365,0.28811233,0.202533378,0.30099055,0.333304267,0.312335011
288,"Jackson, MS",jams,OLC,-89.99234108,32.27571815,4326,0.035320815,0.287568896,0.314225986,0.242042341,0.17504615,0.312515207,0.317294121,0.265649234,0.192111541,0.287434992,0.316822968,0.244226538,0.189569611,0.259536498,0.271764359,0.247630689
289,"Jackson, MS",jams,OLS,-90.13657404,32.43234993,4326,0.097494056,0.278226122,0.299536136,0.239857196,0.173214127,0.28904538,0.302306393,0.252667239,0.177530355,0.269910639,0.302683093,0.227097029,0.177514413,0.240622815,0.286518176,0.239162098
290,"Jackson, MS",jams,PAG,-90.05226339,32.26295513,4326,0.010735522,0.320205404,0.357209832,0.273527793,0.20499584,0.346794997,0.36266461,0.303030596,0.206664312,0.313442595,0.35923881,0.27447192,0.21177813,0.278160045,0.296141799,0.283164986
291,"Jackson, MS",jams,PAN,-90.10849501,32.5075346,4326,0.145081621,0.301281132,0.337231752,0.244800821,0.145986914,0.332421737,0.337618505,0.276625225,0.16118335,0.282156004,0.34043253,0.24968431,0.163424881,0.233514975,0.283670616,0.262138827
292,"Jackson, MS",jams,PAP,-90.14398688,32.36480489,4326,0.006221365,0.249450655,0.268323691,0.20339347,0.151323929,0.26270664,0.269751529,0.224267243,0.16243659,0.243812535,0.272485776,0.202501934,0.163444748,0.214806409,0.242751644,0.207778624
293,"Jackson, MS",jams,PEG1,-90.10535546,32.27655453,4326,0.05880244,0.285896314,0.32235189,0.254921566,0.192427981,0.304551142,0.322763495,0.268750509,0.193504188,0.288825629,0.323759819,0.245514964,0.199248129,0.263827159,0.285641775,0.257279045
294,"Jackson, MS",jams,PEG2,-90.10671684,32.26811029,4326,0.046473732,0.309997657,0.341989938,0.264402061,0.202644835,0.331181442,0.345004837,0.28796546,0.208029501,0.31161604,0.345449714,0.258796017,0.210458021,0.280967382,0.290975979,0.27316474
295,"Jackson, MS",jams,SHP,-90.18284221,32.30094011,4326,0.005717084,0.170221542,0.180188561,0.137889919,0.117157161,0.178874671,0.187554868,0.154761078,0.113616191,0.162466952,0.189392131,0.142834776,0.120879419,0.148417886,0.14827183,0.143939698
296,"Jackson, MS",jams,SOP,-89.97174868,32.26259039,4326,-0.008218474,0.312626974,0.350457572,0.278637697,0.201438956,0.339921106,0.356433445,0.292744286,0.20240179,0.304221249,0.342285766,0.276365933,0.208313522,0.272077797,0.278403172,0.270376189
297,"Jackson, MS",jams,TON,-90.1645872,32.40386085,4326,0.104947503,0.342388993,0.366181043,0.274416709,0.188660497,0.361482843,0.370732005,0.303725805,0.208659466,0.337584112,0.368964497,0.272659856,0.202309761,0.293489233,0.300575198,0.282647408
298,"Jackson, MS",jams,TOP,-90.16177586,32.39487118,4326,0.109761954,0.331783121,0.356056494,0.266923543,0.190585079,0.349243103,0.35855207,0.295749212,0.203978097,0.322497106,0.360944129,0.266365518,0.20392741,0.281574274,0.280902381,0.275011811
299,"Jackson, MS",jams,TWR,-90.08667132,32.49963751,4326,0.140377259,0.358246134,0.395984788,0.297582446,0.187721596,0.387131492,0.401891264,0.324043437,0.20130732,0.339335472,0.398827776,0.295300166,0.203509275,0.293447829,0.352990169,0.302757517
300,"Jackson, MS",jams,VAP,-90.24708629,32.31940042,4326,0.06749491,0.34659145,0.373373692,0.269630886,0.18259397,0.36592566,0.370360834,0.301911012,0.196106753,0.333996191,0.373690699,0.26141236,0.196943027,0.287313248,0.336437557,0.284115751
