siteID,JA19,AP19,JU19,OC19,JA20,AP20,JU20,OC20,JA21,AP21,JU21,OC21,JA22,AP22,JU22,OC22
NACA_NCAP-VA-JDP1,0,NA,NA,NA,NA,NA,0,63,14,0,18,30,1,8,19,0
NACA_NCAP-VA-JPP1,0,NA,NA,NA,NA,NA,1,18,8,2,0,4,3,7,24,6
NACA_NCAP-VA-LBJ1,0,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0
NACA_NCAP-VA-LEE1,0,NA,NA,NA,NA,NA,8,1,0,17,9,3,5,3,0,0
NACA_NCAP-VA-LIC1,0,NA,NA,NA,NA,NA,27,14,6,19,21,42,2,16,18,0
NACA_NCAP-VA-LOF1,0,NA,NA,NA,NA,NA,0,0,7,6,12,16,0,12,7,17
NACA_NCAP-VA-MBL1,0,NA,NA,NA,NA,NA,0,32,80,24,0,21,19,16,0,18
NACA_NCAP-VA-MCC1,0,NA,NA,NA,NA,NA,0,5,2,6,15,15,8,0,19,34
NACA_NCAP-VA-MDP1,0,NA,NA,NA,NA,NA,0,6,6,18,4,7,11,29,16,1
NACA_NCAP-VA-MHP1,0,NA,NA,NA,NA,NA,0,25,0,5,0,0,0,0,0,0
NACA_NCAP-VA-MON1,0,NA,NA,NA,NA,NA,0,0,0,0,5,2,0,0,0,0
NACA_NCAP-VA-MTV1,0,NA,NA,NA,NA,NA,0,0,7,4,13,0,5,7,1,16
NACA_NCAP-VA-POT1,0,NA,NA,NA,NA,NA,0,43,21,13,12,46,33,21,0,15
NACA_NCAP-VA-PRC1,0,NA,NA,NA,NA,NA,7,14,4,9,3,14,9,11,0,7
NACA_NCAP-VA-RTP1,0,NA,NA,NA,NA,NA,4,2,1,10,2,2,4,4,0,5
NACA_NCAP-VA-TKY1,0,NA,NA,NA,NA,NA,5,3,6,1,4,4,2,2,3,1
NACA_NCAP-VA-TRI1,0,NA,NA,NA,NA,NA,0,47,25,70,15,60,32,23,0,59
NACA_NCAP-VA-TUK1,0,NA,NA,NA,NA,NA,0,0,0,0,0,4,0,1,0,0
NACA_NCAP-VA-UPT1,0,NA,NA,NA,NA,NA,13,62,11,27,63,0,0,36,21,43
NACA_NCAP-VA-WAR1,0,NA,NA,NA,NA,NA,0,0,0,9,6,51,25,0,35,0
WIDE_ASP,0,5,7,0,0,0,0,0,4,0,0,0,0,0,0,NA
WIDE_BCP,0,0,0,0,0,4,26,3,0,3,6,0,0,0,0,NA
WIDE_BKP,0,4,42,39,6,5,66,1,0,1,0,6,0,0,0,NA
WIDE_BNP,0,6,0,0,0,10,7,1,1,1,0,7,1,0,0,NA
WIDE_BNP3,0,0,4,7,2,1,0,0,0,0,0,0,0,0,0,NA
WIDE_BRG,0,14,26,30,0,0,0,0,0,0,0,0,0,0,0,NA
WIDE_CBP2,0,9,6,14,8,11,5,2,0,35,25,28,0,0,0,NA
WIDE_CMP,0,16,17,7,36,18,35,60,25,13,30,33,75,0,0,NA
WIDE_CWP,0,4,6,29,0,2,9,5,0,11,19,4,4,0,0,NA
WIDE_DEC,0,15,17,15,8,31,49,13,11,18,18,0,16,0,0,NA
WIDE_FLW,0,12,7,26,7,0,0,0,0,0,0,0,0,0,0,NA
WIDE_FZS,0,8,6,0,8,10,14,26,0,23,1,10,0,0,0,NA
WIDE_GLP2,0,0,0,0,0,7,5,5,0,0,5,13,6,0,0,NA
WIDE_JSC,0,0,16,7,11,41,46,24,14,9,13,16,6,0,0,NA
WIDE_LMC,0,9,21,6,52,1,17,19,27,2,9,8,0,0,0,NA
WIDE_LMR2,0,3,3,8,0,15,8,6,1,15,5,4,6,0,0,NA
WIDE_MAR,0,39,36,87,29,30,40,45,0,22,0,17,25,0,0,NA
WIDE_MRP,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,NA
WIDE_RPL3,0,7,25,27,7,17,0,0,0,0,0,0,0,0,0,NA
WIDE_RPW,0,22,51,27,33,30,33,14,0,6,0,27,0,8,0,NA
WIDE_RVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
WIDE_SBP,0,2,5,44,29,3,8,4,3,9,0,0,0,0,0,NA
WIDE_SLP,0,1,13,47,16,6,9,11,13,11,0,24,0,0,0,NA
WIDE_SMP,0,11,10,8,0,2,10,3,0,0,0,0,0,0,0,NA
WIDE_SSL2,0,4,20,6,2,9,22,5,2,17,1,4,1,0,0,NA
WIDE_SSL3,0,0,0,0,0,5,12,20,21,11,0,0,0,0,0,NA
WIDE_WBC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
WIDE_WIDE-A08-GLP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
WIDE_WIN2,0,0,0,3,1,16,19,8,2,4,11,24,0,0,0,NA
