siteID,fcity,city,site,habitat_prop,scale_habitat_prop,ag_prop,scale_ag_prop,imp_mean,scale_imp_value,pop_dens,scale_pop_dens
jams_LIP,"Jackson, MS",jams,LIP,0.5215962705840305,-0.4750296426358947,0.06944372876100421,-0.02271232140867931,48.93823173193379,0.5991382833627642,191.32719978220368,-0.7253757834929413
jams_MAN,"Jackson, MS",jams,MAN,0.7020852797042516,0.26153699419964255,0.0201329447528195,-0.36652621954840464,34.9229160442187,-0.2442912795794691,853.6202794585708,-0.37343892396601114
jams_MAP,"Jackson, MS",jams,MAP,0.6415202105688577,0.01437397025587045,0.01861971712827017,-0.3770770290484659,40.06913429183236,0.06540367871495666,1194.547284526643,-0.19227323890372688
jams_MAS,"Jackson, MS",jams,MAS,0.5286985302988793,-0.44604567525971944,0.33210878728837473,1.8086902712251116,36.963235294117645,-0.1215066337285527,215.45879097671224,-0.7125524630008517
jams_MIP,"Jackson, MS",jams,MIP,0.3232350541129272,-1.284531865551902,0,-0.5069009135575219,61.68274111675127,1.366091823322749,755.6967557885013,-0.42547464418083775
jams_MOC,"Jackson, MS",jams,MOC,0.6509683962372872,0.05293154434813791,0.04144623265580232,-0.21792171561509688,39.455062571103525,0.02844937425476608,379.8319226993837,-0.6252059912585355
jams_MON,"Jackson, MS",jams,MON,0.4354004088169597,-0.826790651909446,0.45826748431979736,2.6883176039278833,34.56943056943057,-0.2655637293872398,31.75698947221903,-0.8101700240095265
jams_NAC,"Jackson, MS",jams,NAC,0.6289569829673388,-0.03689593447326683,0.16843638895062177,0.6675028733317734,35.3682510383018,-0.21749140522832464,379.3888188595373,-0.6254414528368387
jams_NON,"Jackson, MS",jams,NON,0.499864100527542,-0.5637175438420203,0.00281812603181267,-0.4872518466052356,51.85198135198135,0.7744852126305748,1118.9525893371683,-0.23244361126346777
jams_NTE,"Jackson, MS",jams,NTE,0.6858073120312294,0.19510742066561448,0.00388605696049567,-0.4798058182583017,39.55752497582984,0.03461547305424429,746.319074916011,-0.4304578633283528
jams_NTW,"Jackson, MS",jams,NTW,0.8162095355889568,0.7272723857788846,0.12542758099391446,0.367628794763402,28.787928221859705,-0.6134895347571061,164.28928730756067,-0.7397434981746948
jams_OLC,"Jackson, MS",jams,OLC,0.6939347605187062,0.22827513224902404,0.0193300486681678,-0.3721243222396821,42.4983164983165,0.2115897605966404,302.80431620506613,-0.666137800390126
jams_OLS,"Jackson, MS",jams,OLS,0.5509510806285732,-0.3552341281342169,0.05924704477279598,-0.09380755423853857,44.34714003944773,0.3228503605002483,225.00378714845297,-0.7074803339390162
jams_PAG,"Jackson, MS",jams,PAG,0.6680219171559668,0.12252611196477096,0.14329413682934075,0.4922013468260376,39.95274212368728,0.05839929881400627,720.6466085025023,-0.44409999168985687
jams_PAN,"Jackson, MS",jams,PAN,0.5874135205891076,-0.2064327307335619,0.1303534394618242,0.40197378918197624,46.532758620689656,0.45437899430413176,77.64667701337001,-0.7857846378209878
jams_PAP,"Jackson, MS",jams,PAP,0.5336650994709147,-0.42577735438251574,5.638200474870631e-4,-0.5029697416592273,48.23037249283668,0.5565399272529825,1126.3255018268544,-0.22852570883203216
jams_PEG1,"Jackson, MS",jams,PEG1,0.7927220434498429,0.6314211027731426,0.02102219608562855,-0.36032601459712504,30.60800260247235,-0.5039590344410803,598.8781785703972,-0.5088066904836467
jams_PEG2,"Jackson, MS",jams,PEG2,0.8803556384928766,0.98904942977925,0.03657312755841806,-0.25189889308804386,23.171650485436892,-0.951472266087616,424.3571680773578,-0.601545657927486
jams_SHP,"Jackson, MS",jams,SHP,0.17621715175541092,-1.8845045864501688,0.00353809962724706,-0.4822319116481502,72.15713875323183,1.9964320038413828,376.11528918099174,-0.6271809784184716
jams_SOP,"Jackson, MS",jams,SOP,0.74488970711035285,0.436219725795683,0.1108714482376762,0.2661377954734507,30.420800696257615,-0.5152246830685346,532.3386963786335,-0.5441652003574937
jams_TON,"Jackson, MS",jams,TON,0.7801871429131932,0.580266799381748,0.05712548649355843,-0.10859988084186736,31.944102564102565,-0.4235536956107406,453.73684908981295,-0.5859335475390172
jams_TOP,"Jackson, MS",jams,TOP,0.803795183910944,0.6766100362622065,0.01013693074339972,-0.4362223035098253,27.651074151074152,-0.6819044283932323,772.2807242777282,-0.4166620656295956
jams_TWR,"Jackson, MS",jams,TWR,0.5847274511964514,-0.21739444584574236,0.3547110674376765,1.9662821286915784,24.29127725856698,-0.8840940963081606,155.520282517238,-0.7444032720750816
jams_VAP,"Jackson, MS",jams,VAP,0.7931041308564551,0.6329803824070518,0.02842768842895983,-0.30869205173451864,33.15702108568865,-0.350561309185753,418.2373944788383,-0.6047976531051062
jams_WEP,"Jackson, MS",jams,WEP,0.8374493490148861,0.8139510041524302,0.01706463572287367,-0.38791965933041855,32.18003273322422,-0.4093556223128562,512.0416624112279,-0.5549508700427194
jams_WOP,"Jackson, MS",jams,WOP,0.6609328708390588,0.09359606780602518,0.05533078324198846,-0.121113247508759,38.15172642762284,-0.04998426636784797,527.0134214059799,-0.5469950057827729
lrar_LRAR-ALS1,"Little Rock, AK",lrar,LRAR-ALS1,0.7605407302420392,1.2666230665268357,0.0121322124448584,-0.8042783285633357,39.92518318549942,-0.09557974253931248,1192.7584404327654,-0.19322381530547664
lrar_LRAR-BUR1,"Little Rock, AK",lrar,LRAR-BUR1,0.5539588945024507,0.4235729067208853,0.18879836868207017,0.4275065855681396,25.246558197747184,-0.978926684832211,1.165853183101521,-0.8264258913367425
lrar_LRAR-BUR2,"Little Rock, AK",lrar,LRAR-BUR2,0.6686616203148361,0.8916690051997818,0.00325218293037778,-0.8661933360891263,23.57364756293519,-1.0796009983475083,25.613546814808014,-0.8134345967219418
lrar_LRAR-BUR3,"Little Rock, AK",lrar,LRAR-BUR3,0.8206931216349024,1.5121019732027785,0.01610457190535812,-0.7765814987846825,37.5926800472255,-0.23594776180556207,90.64100527344704,-0.7788795632854842
lrar_LRAR-COM1,"Little Rock, AK",lrar,LRAR-COM1,0.3628856109840296,-0.3561876256035114,0.02874145124862975,-0.6884722781604384,54.42505133470226,0.7770097679860799,583.1889740269827,-0.5171437991518862
lrar_LRAR-CON1,"Little Rock, AK",lrar,LRAR-CON1,0.45427646676567457,0.01677389492746997,0.18187592681127576,0.37924063782233947,55.072463768115945,0.815970487667628,219.2795596924129,-0.7105221392906304
lrar_LRAR-COO1,"Little Rock, AK",lrar,LRAR-COO1,0.3259744003320114,-0.5068204337950387,0.0335790045320563,-0.6547429817136927,55.16581632653061,0.8215883638038206,15.878677450396022,-0.8186076227690965
lrar_LRAR-CPL1,"Little Rock, AK",lrar,LRAR-CPL1,0.1460527022060759,-1.2410719027810897,0.03581529818189432,-0.6391506756370279,71.1018590240124,1.7806056151346117,348.26587787900286,-0.641979916613757
lrar_LRAR-DDT1,"Little Rock, AK",lrar,LRAR-DDT1,0.3715338991220745,-0.32089439340463877,0.4006716675756352,1.9047693439990088,24.994708994708994,-0.9940827518077155,5.638465615863507,-0.8240491834686239
lrar_LRAR-DDT2,"Little Rock, AK",lrar,LRAR-DDT2,0.3317462925193884,-0.48326562989115224,0.444895492537521,2.213114992047742,30.18834080717489,-0.6815344862334612,12.790389753969732,-0.8202487123509581
lrar_LRAR-EAS1,"Little Rock, AK",lrar,LRAR-EAS1,0.32702261787287434,-0.502542710334154,0.07049384384130308,-0.3973584144756808,54.1871921182266,0.7626956062886949,89.40112863206268,-0.7795384230935662
lrar_LRAR-EMR1,"Little Rock, AK",lrar,LRAR-EMR1,0.5272004896551804,0.31437319222575216,0.02273237385537167,-0.730369894764069,41.255191508998614,-0.01554099321726004,570.2018109957799,-0.5240450661462496
lrar_LRAR-KNO1,"Little Rock, AK",lrar,LRAR-KNO1,0.44457551460712186,-0.02281520659376542,0.00705432189452608,-0.8396833495856509,54.37563254184508,0.7740357878211379,759.0323764347788,-0.42370212399174295
lrar_LRAR-MAU2,"Little Rock, AK",lrar,LRAR-MAU2,0.3353175402959972,-0.46869154597908974,0.27900300303372444,1.0564482580745658,31.942592592592593,-0.575965132703851,20.85054795964369,-0.8159656134431734
lrar_LRAR-MUR1,"Little Rock, AK",lrar,LRAR-MUR1,0.6043994418887211,0.6294182627874242,0.02992288910236091,-0.6802348355386842,34.09346567411084,-0.4465274529889888,283.40310655076104,-0.6764474367222709
lrar_LRAR-MUR2,"Little Rock, AK",lrar,LRAR-MUR2,0.6190831342176557,0.6893416782229154,0.08550579004426682,-0.2926893071694955,26.876297577854672,-0.8808503800452512,218.8418366599431,-0.7107547415540654
lrar_LRAR-OTT1,"Little Rock, AK",lrar,LRAR-OTT1,0.571683769036097,0.4959072349285578,0.20174905298228107,0.517803775977714,53.90271816881259,0.7455762103243916,20.09425847668488,-0.8163674991848392
lrar_LRAR-PIN1,"Little Rock, AK",lrar,LRAR-PIN1,0.7406027251826621,1.1852570631154402,0.152013548776234,0.17102856400405125,12.64423076923077,-1.7373238377700762,14.292378514902254,-0.8194505684116832
lrar_LRAR-PIN2,"Little Rock, AK",lrar,LRAR-PIN2,0.5005839068415482,0.205752246370633,0.1032455247884248,-0.16900100090891526,15.333333333333334,-1.5754959738186485,14.77856159923284,-0.819192214892516
lrar_LRAR-REB1,"Little Rock, AK",lrar,LRAR-REB1,0.7310905598648232,1.1464383912675749,0.01778035540107535,-0.7648972867469034,16.81716637272193,-1.4862001862833198,187.343607944804,-0.7274926300128787
lrar_LRAR-RIC1,"Little Rock, AK",lrar,LRAR-RIC1,0.3410464516786918,-0.44531214459365975,0.30143967655010034,1.212885441909914,51.36330608537693,0.592756589890173,202.5560818777821,-0.7194088519002888
lrar_LRAR-RIV1,"Little Rock, AK",lrar,LRAR-RIV1,0.06031913125020257,-1.590946326330095,0.00162702940977915,-0.8775245363170474,81.39101899827288,2.3997983535286505,761.99456258593,-0.4221280436889867
lrar_LRAR-ROS1,"Little Rock, AK",lrar,LRAR-ROS1,0.5295618155194602,0.3240096452086973,0.2808784127645154,1.069524341595067,35.714285714285715,-0.3489879063563736,652.4087816308121,-0.4803609873534387
lrar_LRAR-SHE1,"Little Rock, AK",lrar,LRAR-SHE1,0.22096696225525309,-0.935350546979911,0.06379121597474247,-0.4440917337877335,67.91978267817194,1.5891110158389616,342.8956890859188,-0.6448335888578158
lrar_LRAR-TMP1,"Little Rock, AK",lrar,LRAR-TMP1,0.14124970970272693,-1.2606726754385629,5.643687417832554e-4,-0.884933818363806,74.97664915353181,2.013787130146653,1000.088253930168,-0.295607099146109
lrar_LRAR-TRP1,"Little Rock, AK",lrar,LRAR-TRP1,0.35635431014018687,-0.3828415383273937,0.49933513033044946,2.5926892466325966,30.21106557377049,-0.6801669294559501,81.52498127780595,-0.7837237402138705
lrar_LRAR-TRP2,"Little Rock, AK",lrar,LRAR-TRP2,0.350245998762834,-0.4077692521526947,0.11063497238380332,-0.1174789082477112,34.8294930875576,-0.40223396053622534,118.87980598257056,-0.7638737069005253
lrar_LRAR-TRP3,"Little Rock, AK",lrar,LRAR-TRP3,0.41967838747994457,-0.12441913962171426,0.01323076358179943,-0.7966188042565464,47.060483870967744,0.33381647462053793,39.404765499914966,-0.8061060614525452
lrar_LRAR-WIL1,"Little Rock, AK",lrar,LRAR-WIL1,0.43751287436527714,-0.05163748887827751,0.11017153138396044,-0.1207101985205915,21.70945945945946,-1.1917862243096202,8.494929290342021,-0.8225312831827867
naca_NCAP-DC-ARB1,Washington DC,naca,NCAP-DC-ARB1,0.7077079715794335,0.23602158564673095,0.02225664499892744,0.11350311314635762,24.553324408746096,-0.9429104537759012,719.7619679093912,-0.4445700821101006
naca_NCAP-DC-BEH1,Washington DC,naca,NCAP-DC-BEH1,0.50326424899786,-0.5983030410885387,0.02197476888430613,0.11153776362475304,54.5187891440501,0.8603852684326034,2438.9739193683886,0.469004396658887
naca_NCAP-DC-BHP1,Washington DC,naca,NCAP-DC-BHP1,0.5800083129347468,-0.28511434695906857,0.00535158673484926,-0.00436550518847106,45.10429271103428,0.2938290246242786,3213.5447833020635,0.8806047073054757
naca_NCAP-DC-CHA1,Washington DC,naca,NCAP-DC-CHA1,0.4194308574274691,-0.9404229274157412,0.00140963078431924,-0.03185034991172381,54.65037831021438,0.8683041905160461,4962.052624184923,1.8097467703317536
naca_NCAP-DC-CON1,Washington DC,naca,NCAP-DC-CON1,0.2691801918133787,-1.5535883937957804,0.00986040241965847,0.02707170530752272,56.40836989537631,0.9740986019561628,3612.089989450137,1.092388210010662
naca_NCAP-DC-FBP1,Washington DC,naca,NCAP-DC-FBP1,0.435619426676633,-0.8743581843870207,0,-0.04167884208929933,49.206205813040064,0.5406786034663936,3687.304955862135,1.1323567977564335
naca_NCAP-DC-FDU1,Washington DC,naca,NCAP-DC-FDU1,0.7192452672594819,0.2831047134153033,0,-0.04167884208929933,43.04287415641127,0.16977464088387573,2568.9959212492563,0.5380969727638915
naca_NCAP-DC-FSP1,Washington DC,naca,NCAP-DC-FSP1,0.2778618473172098,-1.5181589910427171,0,-0.04167884208929933,58.43218390804598,1.0958899769216617,4948.0981321295785,1.802331472994431
naca_NCAP-DC-KEN1,Washington DC,naca,NCAP-DC-KEN1,0.6181716929838175,-0.12937149796211453,0.01182932048548082,0.04079976518212848,39.23170163170163,-0.05957842175394143,675.7533893757995,-0.4679558631134668
naca_NCAP-DC-NAT1,Washington DC,naca,NCAP-DC-NAT1,0.03429932627773229,-2.512125481610223,0,-0.04167884208929933,86.0497175141243,2.757889236726747,9052.223880428855,3.983228678904947
naca_NCAP-DC-NSP1,Washington DC,naca,NCAP-DC-NSP1,0.6646671844897177,0.06037428198011339,0.00631111735462412,0.0023247141906096,42.12764505119454,0.11469694578196776,2813.477988813299,0.6680126456125114
naca_NCAP-DC-OLV1,Washington DC,naca,NCAP-DC-OLV1,0.30683338235846536,-1.3999276026976983,2.712175050754702e-4,-0.03978780852454704,61.82969170906914,1.3003490546591363,3179.2990770149217,0.8624068328404916
naca_NCAP-DC-PBP1,Washington DC,naca,NCAP-DC-PBP1,0.5597811319662533,-0.36766046282091136,0.01042359633048652,0.03099851153835069,43.96,0.22496648005872175,2179.8127897082168,0.3312883961706713
naca_NCAP-DC-RCC1,Washington DC,naca,NCAP-DC-RCC1,0.2920657590425353,-1.4601935363015746,0,-0.04167884208929933,54.436109526525954,0.8554096806380488,6285.808285096338,2.513179169640249
naca_NCAP-DC-RCP1,Washington DC,naca,NCAP-DC-RCP1,0.929219111270204,1.1399974896584857,2.8163827309688155e-4,-0.03971515089098646,24.9796427087661,-0.9172549876078918,1430.7163794276084,-0.06677500839620185
naca_NCAP-DC-RCP2,Washington DC,naca,NCAP-DC-RCP2,0.9502904822188304,1.2259887026902212,0.00398506465217952,-0.01389342678993486,22.20340909090909,-1.0843263229319424,904.8698912210392,-0.34620532003877214
naca_NCAP-DC-RCP3,Washington DC,naca,NCAP-DC-RCP3,0.6323523751949961,-0.07150084170866867,2.816008778305411e-4,-0.03971541162527717,45.21573119511264,0.30053529610723484,6866.602400608365,2.821808178937623
naca_NCAP-DC-SHE1,Washington DC,naca,NCAP-DC-SHE1,0.40870004762407663,-0.9842148265786534,0.00196220507660978,-0.02799758777732586,57.299560853199495,1.0277297021613283,1238.501772198248,-0.16891620132027663
naca_NCAP-DC-SOV1,Washington DC,naca,NCAP-DC-SOV1,0.7703512339330945,0.4916656123780674,5.71735420218355e-4,-0.03769248114445613,36.067146282973624,-0.2500186226138987,4315.553786234314,1.4662028353304566
naca_NCAP-MD-BSP1,Washington DC,naca,NCAP-MD-BSP1,0.6347663048490662,-0.06164971528538801,0.00141170271953833,-0.0318359035763289,43.03722721437741,0.1694348128016759,3369.7716556082355,0.9636223266953932
naca_NCAP-MD-CCC1,Washington DC,naca,NCAP-MD-CCC1,0.7954116876479906,0.5939360730578014,0.00225226802500679,-0.02597515647755736,29.711739397664413,-0.6324815061502953,1854.0849970773943,0.15819944217594137
naca_NCAP-MD-CRG1,Washington DC,naca,NCAP-MD-CRG1,0.7601508854954598,0.45003849957002545,0.00957904128343647,0.02510994641491518,39.08346036585366,-0.06849945277814821,3005.0558628366352,0.7698154839745937
naca_NCAP-MD-CVH1,Washington DC,naca,NCAP-MD-CVH1,0.8492330665397396,0.8135784337388391,0,-0.04167884208929933,30.45297853039008,-0.5878743769438883,2745.4044847913037,0.6318389697012339
naca_NCAP-MD-FFP1,Washington DC,naca,NCAP-MD-FFP1,0.4782771594289985,-0.7002741063503884,2.8200014485686947e-4,-0.03971262778082039,25.279411764705884,-0.8992151453761171,501.957960845692,-0.5603092625282874
naca_NCAP-MD-GCP1,Washington DC,naca,NCAP-MD-GCP1,0.7428651787185598,0.37949639305590616,8.633785128940643e-4,-0.03565903246633903,41.62415426251692,0.0843973060662504,2677.1756121014155,0.5955827322130274
naca_NCAP-MD-HCR1,Washington DC,naca,NCAP-MD-HCR1,0.8525095362813999,0.8269495432045719,0.00169087001372816,-0.0298894410006661,31.822775800711742,-0.5054411632532722,941.5027713302294,-0.3267389218886436
naca_NCAP-MD-IST1,Washington DC,naca,NCAP-MD-IST1,0.8033872233626945,0.6264838361984822,0,-0.04167884208929933,32.10580204778157,-0.4884088887625499,2204.984496346457,0.3446644250845238
naca_NCAP-MD-KCP1,Washington DC,naca,NCAP-MD-KCP1,0.5153187860025827,-0.5491090772928597,0,-0.04167884208929933,49.77883472057075,0.57513891531153,1928.961637521924,0.1979882464057119
naca_NCAP-MD-LFP1,Washington DC,naca,NCAP-MD-LFP1,0.8352647245454827,0.7565743273113652,0,-0.04167884208929933,28.30812588069516,-0.7169497522844065,1170.7499100732723,-0.20491895948742697
naca_NCAP-MD-LFP2,Washington DC,naca,NCAP-MD-LFP2,0.8311553516714129,0.7398041817378986,0,-0.04167884208929933,31.35368156073002,-0.533670848450681,2301.8194208683035,0.3961216730530503
naca_NCAP-MD-LFP3,Washington DC,naca,NCAP-MD-LFP3,0.7893575464561821,0.569229425055719,5.636760069079279e-4,-0.03774867449775015,32.76365868631062,-0.4488196458602619,2411.106783674277,0.4541960398737172
naca_NCAP-MD-MRC1,Washington DC,naca,NCAP-MD-MRC1,0.8303361042104084,0.7364608737435255,0.04093292742815612,0.2437213928574604,33.685729005667184,-0.393330252414876,1159.9782871372695,-0.2106429074863365
naca_NCAP-MD-NWP1,Washington DC,naca,NCAP-MD-NWP1,0.9695772325583384,1.3046969680982032,0.01386270494372953,0.05497730973082564,18.227168949771688,-1.3236130118027825,946.7222103455506,-0.32396535678293226
naca_NCAP-MD-PBP1,Washington DC,naca,NCAP-MD-PBP1,0.5307006188272481,-0.486336585343039,0.00621012077585887,0.00162052689887457,50.8757785467128,0.6411520449812482,3108.2589312117675,0.8246567089429045
naca_NCAP-MD-PGM1,Washington DC,naca,NCAP-MD-PGM1,0.6418057700311866,-0.03292200926279244,5.643015679883892e-4,-0.03774431284344017,47.62720055229548,0.4456554340546161,3975.4052704479777,1.2854508327924152
naca_NCAP-MD-RCP1,Washington DC,naca,NCAP-MD-RCP1,0.6432037599179179,-0.02721688231783857,0.00338490291896842,-0.0180779870065267,43.343350193394826,0.18785702862272585,3542.878915649801,1.0556100392804475
naca_NCAP-MD-RCS2,Washington DC,naca,NCAP-MD-RCS2,0.8917659747554292,0.987153109072104,0.00225552376883411,-0.02595245616972143,24.47438330170778,-0.9476610612464036,1047.466194020266,-0.2704308683234768
naca_NCAP-MD-SCG1,Washington DC,naca,NCAP-MD-SCG1,0.9055118150670046,1.0432491972390656,5.631675057861035e-4,-0.03775221996465803,24.01490119857467,-0.97531229637092,1693.7605010138348,0.07300438068229143
naca_NCAP-MD-SLC1,Washington DC,naca,NCAP-MD-SLC1,0.8451091418174075,0.796748902798992,5.630389932366977e-4,-0.0377531160039618,33.34728580771746,-0.4136974710268488,2940.132040309712,0.7353155217829692
naca_NCAP-MD-SLP1,Washington DC,naca,NCAP-MD-SLP1,0.6724794765065003,0.09225585573813552,8.452263831674673e-4,-0.03578559615025457,46.97585669781932,0.4064581248575444,1949.037211205459,0.20865623399639813
naca_NCAP-MD-SYC1,Washington DC,naca,NCAP-MD-SYC1,0.7300311621899852,0.32712141223229635,5.63535115266814e-4,-0.03774965684887924,16.72685185185185,-1.413900795707819,762.7396441834493,-0.4217321137214709
naca_NCAP-MD-TCC1,Washington DC,naca,NCAP-MD-TCC1,0.8215647066241687,0.7006652380317658,0.07841347196521463,0.5050502762016549,27.697836706210747,-0.7536764263867208,394.1458279502636,-0.6175997048331627
naca_NCAP-MD-TPB1,Washington DC,naca,NCAP-MD-TPB1,0.8162764746461696,0.6790842272997137,0,-0.04167884208929933,30.743188224240527,-0.5704098088456876,3422.455727119616,0.9916181902243733
naca_NCAP-MD-WMR1,Washington DC,naca,NCAP-MD-WMR1,0.8599786459113126,0.85743060677225,0.05462068262353405,0.3391577272244833,33.31636363636363,-0.4155583405249969,822.8481962496442,-0.38979094493374206
naca_NCAP-VA-ANC1,Washington DC,naca,NCAP-VA-ANC1,0.5777242241623172,-0.29443559922558,0.01923104926430522,0.09240748701429832,38.15474759615385,-0.1243885831338332,3772.807051100251,1.1777918774884752
naca_NCAP-VA-ARM1,Washington DC,naca,NCAP-VA-ARM1,0.5634253836541793,-0.35278845359086514,0.0045146608288162,-0.01020087698380871,42.60332048621405,0.14332268159843087,3635.7626400879817,1.104967653429023
naca_NCAP-VA-BAR1,Washington DC,naca,NCAP-VA-BAR1,0.5785375663186761,-0.2911163904846929,0,-0.04167884208929933,47.51088623121742,0.4386557389227555,4414.080693169886,1.518559188235052
naca_NCAP-VA-BBP1,Washington DC,naca,NCAP-VA-BBP1,0.4209132131064434,-0.9343735078838912,0.00140883494374473,-0.03185589882066382,57.04214675560946,1.0122387446500511,4532.479242730304,1.5814751615156404
naca_NCAP-VA-BLU1,Washington DC,naca,NCAP-VA-BLU1,0.7977610696781208,0.6035237838497762,0.00340598100962794,-0.01793102238893331,36.44515050167224,-0.2272706560271204,2456.9030278645832,0.4785317710674369
naca_NCAP-VA-BMP1,Washington DC,naca,NCAP-VA-BMP1,0.6670385851475843,0.07005184969278727,0.00565742410094325,-0.0022330885346188898,41.665742024965326,0.08690002160168082,3718.461952730913,1.148913358540137
naca_NCAP-VA-BSH1,Washington DC,naca,NCAP-VA-BSH1,0.6252305796660903,-0.10056453376685064,8.449795450464246e-4,-0.0357873172013048,46.248768472906406,0.3627025850307624,1724.120045489335,0.08913718210699732
naca_NCAP-VA-CPL1,Washington DC,naca,NCAP-VA-CPL1,0.2015244638648682,-1.8296880424148352,0.00197191085965154,-0.02792991529615967,62.38879384088965,1.3339953368541773,1410.3858091603263,-0.0775784989834131
naca_NCAP-VA-DAI1,Washington DC,naca,NCAP-VA-DAI1,0.1879407069505722,-1.8851226763281397,0.00310039662998976,-0.02006167512316229,55.92807625649913,0.9451949466302116,943.1674778352548,-0.32585431113640834
naca_NCAP-VA-DOK1,Washington DC,naca,NCAP-VA-DOK1,0.7654835780872614,0.4718009518476861,5.634189470152266e-4,-0.03775046681895418,36.26112326768782,-0.23834525562854036,3219.558070827891,0.8838001166978043
naca_NCAP-VA-FMR1,Washington DC,naca,NCAP-VA-FMR1,0.3594303277458676,-1.1852820940284343,0.00225374569484496,-0.02596485359072554,57.840492640432565,1.0602825087518684,4336.878637139856,1.4775346781171028
naca_NCAP-VA-FTW1,Washington DC,naca,NCAP-VA-FTW1,0.5907028098340272,-0.24147063894522375,5.634132186857542e-4,-0.03775050675908746,46.282175226586105,0.36471297454200863,2051.7248808720938,0.2632235805135534
naca_NCAP-VA-JDP1,Washington DC,naca,NCAP-VA-JDP1,0.4389392515944615,-0.8608101446114852,0.00676365955046391,0.00548001377778646,52.17713567839196,0.7194665903871716,3424.6228498271676,0.9927697806354912
naca_NCAP-VA-JPP1,Washington DC,naca,NCAP-VA-JPP1,0.10339818530470904,-2.2301364870960354,0.00225367897825765,-0.02596531876463048,66.65031736872476,1.5904501329242031,2134.8622402026094,0.3074020598756527
naca_NCAP-VA-LBJ1,Washington DC,naca,NCAP-VA-LBJ1,0.3878152027275624,-1.0694448361024516,0.01156569504732872,0.038961666450524,41.55929123125852,0.0804939050066987,0.3167537611660184,-0.8268770954835957
naca_NCAP-VA-LEE1,Washington DC,naca,NCAP-VA-LEE1,0.899914180042523,1.020405528118643,0.01556716489276699,0.06686146511566676,30.544921158782547,-0.5823413491756455,1165.8035022474207,-0.20754743816188384
naca_NCAP-VA-LIC1,Washington DC,naca,NCAP-VA-LIC1,0.762204250388864,0.45841817920316824,0,-0.04167884208929933,36.485768500948765,-0.22482629999970544,2410.2283634432183,0.4537292549004925
naca_NCAP-VA-LOF1,Washington DC,naca,NCAP-VA-LOF1,0.8940301153289478,0.9963929537346046,0.00620345912930648,0.00157407931716859,31.301660872923907,-0.536801408400802,1279.844110875771,-0.14694723729791942
naca_NCAP-VA-MBL1,Washington DC,naca,NCAP-VA-MBL1,0.9616335221744636,1.2722790825440262,0.003662282447602,-0.01614398942523009,20.38877424680149,-1.193529476650911,1115.5319473816471,-0.23426131104674253
naca_NCAP-VA-MCC1,Washington DC,naca,NCAP-VA-MCC1,0.7624301586756699,0.45934009964506656,0.00569369568166573,-0.00198018901556411,35.0237061769616,-0.3128119447323242,1620.2808852856635,0.03395794339918572
naca_NCAP-VA-MDP1,Washington DC,naca,NCAP-VA-MDP1,0.8388440919861401,0.7711815471671045,0.01249314289240125,0.04542819228963353,29.300144822592323,-0.6572509112994592,1892.2066235192824,0.17845694735261136
naca_NCAP-VA-MHP1,Washington DC,naca,NCAP-VA-MHP1,0.8616656406863951,0.8643151482404453,0.00394317431645902,-0.01418550244657128,31.982753310748382,-0.4958138552156044,2177.2895641235673,0.32994757574631556
naca_NCAP-VA-MON1,Washington DC,naca,NCAP-VA-MON1,0.7336446717868939,0.3418679645234394,0,-0.04167884208929933,35.27110050700865,-0.2979239681561803,4604.336883728661,1.6196596953451847
naca_NCAP-VA-MTV1,Washington DC,naca,NCAP-VA-MTV1,0.823951653755887,0.7104062501282026,5.631401243902915e-4,-0.0377524108783622,35.31733800350263,-0.2951414356518541,1783.228150618217,0.120546721976886
naca_NCAP-VA-POT1,Washington DC,naca,NCAP-VA-POT1,0.8181863699935286,0.6868784148769473,0.0011011812868758,-0.0340009793577628,24.85904872389791,-0.9245122292011008,825.777691586441,-0.38823423624921993
naca_NCAP-VA-PRC1,Washington DC,naca,NCAP-VA-PRC1,0.7152206844869271,0.2666805920136926,0.00488385902163482,-0.00762668408843634,39.99070977331847,-0.01390196897773901,1428.1450181645948,-0.06814140770699703
naca_NCAP-VA-RTP1,Washington DC,naca,NCAP-VA-RTP1,0.9675717762550234,1.2965128010297835,0.00140893004202326,-0.03185523575860743,20.95841281953453,-1.1592491205647188,1481.1661593405108,-0.03996642825061462
naca_NCAP-VA-TKY1,Washington DC,naca,NCAP-VA-TKY1,0.7449511375701516,0.3880090870054357,0.00112745131195321,-0.03381781456110101,20.95498783454988,-1.159455233195576,179.57405461153027,-0.7316213039850958
naca_NCAP-VA-TRI1,Washington DC,naca,NCAP-VA-TRI1,0.3072703263174188,-1.3981444562119332,0.00610377541526228,8.790458271131097e-4,58.74326923076923,1.1146108222902893,2485.847047431525,0.4939123747020894
naca_NCAP-VA-TUK1,Washington DC,naca,NCAP-VA-TUK1,0.722364131066574,0.29583264092920397,0.00310201801194446,-0.02005037021975359,39.64641048555258,-0.03462160200436058,2577.054502445458,0.5423792336623748
naca_NCAP-VA-UPT1,Washington DC,naca,NCAP-VA-UPT1,0.6640894302473718,0.05801649575658343,0.00816001539103843,0.01521594790242763,42.354198473282445,0.12833073456220606,3536.4306183494573,1.0521834694266785
naca_NCAP-VA-WAR1,Washington DC,naca,NCAP-VA-WAR1,0.5214233909750833,-0.52419648912075,0,-0.04167884208929933,49.27479526842584,0.544806257503411,4214.194876216369,1.4123415802887769
